internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
213319754,Porites gabonensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,gabonensis,,,,,"Gravier, 1910","<em>Porites bernardi</em> Gravier, 1909 is a synonym of <em>P. gabonensis </em>Gravier, 1910. <em>Porites bernardi</em> Vaughan, 1907 is an unknown species (WoRMS accessed January 2022, B. Hoeksema pers. comm. 2022)."
133065,Tubipora musica,ANIMALIA,CNIDARIA,ANTHOZOA,ALCYONACEA,TUBIPORIDAE,Tubipora,musica,,,,,Linnaeus 1758,"According to the WoRMS online database (accessed March 2023), this species is placed in Malacalcyonacea."
215686170,Oculina arbuscula,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Oculina,arbuscula,,,,,"Agassiz, 1880",This species is closely related to <em>Oculina varicosa</em> (Wagner 2006).
218755974,Acropora capillaris,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,capillaris,,,,,"(Klunzinger, 1879)",This species is not accepted by Veron <em>et al.</em> (2016). It is accepted according to the WoRMS online database (accessed June 2022).
218756059,Acropora intermedia,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,intermedia,,,,,"(Brook, 1891)",This species is part of a species complex (Veron <em>et al.</em> 2016).
218756142,Acropora mossambica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,mossambica,,,,,"Riegl, 1995","According to Veron <em>et al.</em> (2016), this species is a synonym of <em>Acropora retusa</em>. It is accepted according to the WoRMS online database (accessed June 2022) and the revision of <em>Acropora </em>species by Wallace&#160;<em>et al.&#160;</em>(2012). Molecular work is recommended to clarify the taxonomic status of the record in southeast Australia."
218756449,Acropora sirikitiae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,sirikitiae,,,,,"Wallace, Phongsuwan &amp; Muir, 2012",This species is very similar to <em>Acropora pruinosa</em> (Veron <em>et al</em>. 2016). Taxonomic uncertainty is very high for this species (Z. Richards pers. comm. 2022).
218756506,Acropora squamata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,squamata,,,,,"Latypov, 1992",There is some taxonomic uncertainty associated with this species. It resembles <em>Acropora anthocercis</em> (Veron <em>et al</em>. 2016). It is not included in the revision and catalogue of <em>Acropora </em>by Wallace <em>et al</em>. (2012). It is valid according to the WoRMS online database (accessed June 2022).
218756497,Acropora sordiensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,sordiensis,,,,,"Riegl, 1995","According to Veron (2000) and Veron <em>et al</em>. (2016), this species is a synonym of <em>Acropora appressa</em>. This species was considered ‘unresolved’ by Wallace (1999) and was not included in the revision and catalogue of <em>Acropora </em>by Wallace <em>et al. </em>(2012). It is valid according to the WoRMS online database (accessed June 2022). In WoRMS, <em>A. appressa</em> is taxon inquirendum."
218756772,Alveopora superficialis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Alveopora,superficialis,,,,,"Pillai &amp; Scheer, 1976","According to Veron <em>et al.</em> (2016), this species is a synonym of <em>Alveopora spongiosa</em>. It is included in a taxonomic checklist of Maldivian corals by Pichon and Benzoni (2007) based on Sheppard (1987) and Pillai and Scheer (1976). It is valid according to the WoRMS online database (accessed June 2022)."
218756802,Astreopora acroporina,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,acroporina,,,,,"Wallace, Turak &amp; DeVantier, 2011",
218756814,Astreopora cenderawasih,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,cenderawasih,,,,,"Wallace, Turak &amp; DeVantier, 2011",
218756835,Astreopora explanata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,explanata,,,,,"Veron, 1985","According to Veron (2000) and Veron <em>et al.</em> (2016), this species is a synonym of <em>Astreopora expansa</em>. This synonymy was accepted by a taxonomic study of <em>Astreopora</em> corals by Suzuki and Nomura (2013). It is accepted according to the WoRMS online database (accessed March 2022). There is high taxonomic uncertainty."
218756864,Astreopora lambertsi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,lambertsi,,,,,"Moll &amp; Best, 1984","According to Veron <em>et al</em>. (2016), this species is a synonym of <em>Astreopora gracilis</em>. It is not included in a taxonomic study of <em>Astreopora </em>corals by Suzuki and Nomura (2013). According to the species’ description by Moll and Best (1984), it resembles <em>Astreopora gracilis</em>, but the papillae of <em>A. gracilis</em> have a different tilting pattern towards the colony surface. It also loosely resembles <em>Astreopora suggesta</em>, but<em> A. suggesta</em> has differently sized mounds and corallites that are wider spaced and not arranged in a series. It was apparently considered valid by Wallace<em> et al</em>. (2011) and is accepted according to the WoRMS online database (accessed June 2022)."
218757170,Blastomussa omanensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Blastomussa,omanensis,,,,,"(Sheppard &amp; Sheppard, 1991)",
218757183,Blastomussa vivida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Blastomussa,vivida,,,,,"Benzoni, Arrigoni &amp; Hoeksema, 2014",This species has been historically confused with <em>Blastomussa wellsi</em> (Benzoni <em>et al</em>. 2014).
218757223,Coelastrea tenuis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Coelastrea,tenuis,,,,,"Verrill, 1866","According to Veron <em>et al.</em> (2016), this species is probably a synonym of <em>Platygyra verweyi</em>. According to Huang <em>et al</em>. (2014) and Mitsuki<em> et al</em>. (2021), it is suspected to be a synonym of <em>Coelastrea aspera</em>. It is an accepted species according to the WoRMS online database (accessed February 2023). This is likely a misidentification that needs further investigation (D. Huang pers. comm. 2023)."
219537746,Favites solidocolumellae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,solidocolumellae,,,,,"Latypov, 2006","According to Veron <em>et al</em>. (2016), this species is a synonym of <em>Favites flexuosa</em>. It is an accepted species according to Huang <em>et al</em>. (2014) and the WoRMS online database (accessed June 2022)."
219536496,Favites favosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,favosa,,,,,"(Ellis &amp; Solander, 1786)","According to Veron<em> et al</em>. (2016), the type specimen is lost and the description inadequate, and therefore, this species is probably unresolvable. It is an accepted species in the WoRMS online database (accessed June 2022)."
219535691,Favites melicerum,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,melicerum,,,,,"(Ehrenberg, 1834)","<em>Favites bestae</em>, which was previously published on the Red List in 2008 as Near Threatened, is now a synonym of <em>F. melicerum</em>. <em>Favites bestae</em> was synonymized by Huang <em>et al</em>. (2014). According to Veron <em>et al</em>. (2016), the type specimen of <em>F. melicerum</em> is lost and the description is inadequate, therefore, this species is probably unresolvable and the name <em>Favites bestae</em> is retained instead of synonymized. <em>Favites melicerum</em> is an accepted species and <em>F. bestae</em> is a synonym according to the WoRMS online database (accessed June 2022)."
219535329,Cyphastrea zhongjianensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Cyphastrea,zhongjianensis,,,,,"Zou, 1980",This species is not included in Veron <em>et al. </em>(2016). It is an accepted species in the WoRMS online database (accessed February 2023). Taxonomic uncertainty is high (D. Huang pers. comm. 2023).
219535297,Cyphastrea magna,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Cyphastrea,magna,,,,,"Benzoni &amp; Arrigoni, 2017",This species can be confused in the field with <em>Cyphastrea serailia</em> and&#160;<em>C. chalcidicum</em> (Arrigoni <em>et al.</em> 2017).
219535194,Cyphastrea kausti,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Cyphastrea,kausti,,,,,"Bouwmeester &amp; Benzoni, 2015",This species was described by Bouwmeester<em> et al.</em> (2015) based on morphological differences from other <em>Cyphastrea </em>species. A more recent morpho-molecular assessment of the genus by Arrigoni <em>et al</em>. (2017) indicated that <em>C. kausti</em> should be synonymised with <em>C. microphthalma</em> although no formal taxonomic actions have been taken thus far regarding this matter so we currently evaluate <em>C. kausti </em>as a valid species.
219555536,Pectinia laxa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Pectinia,laxa,,,,,"Nemenzo, 1983",This species is not recognized by Veron <em>et al.</em> (2016) and was not included in the checklist of corals of the Philippines by Veron and Hodgson (1989) due to the lack of access to or existence of type specimens. It is an accepted species in the WoRMS online database (accessed February 2023).
219534949,Coelastrea incrustans,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Coelastrea,incrustans,,,,,"(Duncan, 1889)",
219555553,Oulophyllia wellsi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Oulophyllia,wellsi,,,,,"(Ma, 1959)","<em>Erythrastrea flabellata</em>, which was previously published on the Red List in 2008 as Near Threatened, is now a synonym of <em>Oulophyllia wellsi</em> (Arrigoni <em>et al</em>. 2021)."
219538684,Merulina rotunda,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Merulina,rotunda,,,,,"Nemenzo, 1959","This species is not recognized by Veron <em>et al</em>. (2016) and was not included in the checklist of corals of the Philippines by Veron and Hodgson (1989). It is an accepted species in the WoRMS online database (accessed February 2023). It was originally described as&#160;<em>Merulina vaughani var. rotunda</em> Nemenzo, 1959."
219555671,Blastomussa loyae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Blastomussa,loyae,,,,,"Head, 1978","This species, originally described by Head (1978), was subject to some confusion and misplacement throughout the years. <em>Parasimplastrea sheppardi</em>, which was previously assessed on the Red List in 2008 as Endangered, is now a synonym of <em>Blastomussa loyae</em>.<br/><br/><em>Blastomussa loyae</em>, was considered by Veron (2000) as an ecomorph of <em>B. merleti</em>, but was reconfirmed as a valid species (Kleemann and Baal 2012, Benzoni <em>et al</em>. 2014). According to Benzoni <em>et al. </em>(2014), the neotype of <em>Parasimplastrea sheppardi</em> Veron, 2000 (as designated by Veron 2002) is actually a specimen of <em>Blastomussa loyae</em> Head, 1978. As a result, <em>P. sheppardi</em> is a subjective junior synonym of <em>B. loyae</em> (Benzoni<em> et al. </em>2014)."
219556110,Stylophora flabellata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Stylophora,flabellata,,,,,"Quelch, 1886","According to Veron<em> et al.</em> (2016), this species is a synonym of <em>Stylophora pistillata</em>. It is an accepted species according to the WoRMS online database (accessed April 2023)."
219555896,Pocillopora mauritiana,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,mauritiana,,,,,"Brüggemann, 1877",This species is not included in Veron <em>et al.</em> (2016). It was included in a checklist of Indian Ocean corals by Sheppard (1987). It is an accepted species in the WoRMS online database (accessed March 2023).
219555864,Pocillopora acuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,acuta,,,,,"Lamarck, 1816",This cryptic species was resurrected from synonymy with <em>Pocillopora damicornis</em> by Schmidt-Roach <em>et al</em>. (2014). Additional taxonomic research that applies molecular genetics methods is recommended (Smith <em>et al</em>. 2017).
219555893,Pocillopora brevicornis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,brevicornis,,,,,"Lamarck, 1816","The resurrection of this cryptic species from synonymy with <em>Pocillopora damicornis</em> requires further examination of additional samples to clarify its validity (Schmidt-Roach <em>et al.</em> 2014). It may be an ecomorph of <em>Pocillopora damicornis</em> (Veron 2013). <em>Pocillopora setchelli</em>, which was previously published on the Red List in 2008 as Least Concern, is now a synonym of <em>P. brevicornis</em> (WoRMS online database accessed April 2023)."
219555890,Pocillopora bairdi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,bairdi,,,,,"Schmidt-Roach, 2014","This cryptic species was previously confused with the sympatric <em>Pocillopora damicornis</em> and <em>P. verrucosa</em> (Schmidt-Roach<em> et al. </em>2014). Veron <em>et al.</em> (2016) accepted this species as valid, but noted that it is very similar to <em>Pocillopora danae</em> and further study is needed to confirm its validity."
219555879,Pocillopora aliciae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,aliciae,,,,,"Schmidt-Roach, Miller &amp; Andreakis, 2013",This cryptic species was previously considered an ecomorph of <em>Pocillopora damicornis</em> (Schmidt-Roach <em>et al</em>. 2013).
219555846,Pocillopora grandis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,grandis,,,,,"Dana, 1846","<em>Pocillopora eydouxi</em>, which was previously assessed for the Red List in 2008 as Near Threatened, is now a synonym of <em>P. grandis</em> (Gélin <em>et al.</em> 2017, WoRMS online database accessed March 2023). However, it is considered in synonymy with <em>P. eydouxi</em> by Veron <em>et al.</em> (2016)."
219556082,Seriatopora spinosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Seriatopora,spinosa,,,,,"Milne Edwards, 1860",There is high taxonomic uncertainty associated with this species. It is not included in the Corals of the World database (Veron <em>et al.</em> 2016) but is valid according to the WoRMS database (accessed March 2024).
219556079,Seriatopora octoptera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Seriatopora,octoptera,,,,,"Ehrenberg, 1834","According to Veron <em>et al.</em> (2016), this species is a synonym of <em>Seriatopora hystrix</em>. It is considered valid according to the WoRMS online database (accessed March 2023). This species is morphologically very similar to <em>S. hystrix</em> and they are impossible to tell apart unless applying molecular analysis."
219645876,Goniopora pedunculata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,pedunculata,,,,,"Quoy &amp; Gaimard, 1833","According to Veron <em>et al</em>. (2016), this is an unrecognized species. It is an accepted species in the WoRMS online database (accessed February 2023). <em>Goniopora minor</em>, which was previously published on the Red List in 2008 as Near Threatened, is now a synonym of <em>G. pedunculata</em> (WoRMS online database accessed February 2023)."
219645937,Goniopora granulosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,granulosa,,,,,"Pillai &amp; Scheer, 1976","There is high taxonomic uncertainty associated with this species. According to the Corals of the World database (Veron&#160;<em>et al.</em>&#160;2016), this species is 'possibly valid'. It is valid according to the WoRMS online database (accessed March 2024)."
219645964,Goniopora petiolata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,petiolata,,,,,"Nemenzo, 1955",There is high taxonomic uncertainty associated with this species.&#160;This species is not included in the Corals of the World database (Veron&#160;<em>et al.</em>&#160;2016).&#160;It is valid according to the WoRMS online database (accessed March 2024).
219556728,Porites hadramauti,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,hadramauti,,,,,"Benzoni &amp; Terraneo, 2019",
219556725,Porites gaimardi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,gaimardi,,,,,"Milne Edwards &amp; Haime, 1851",This species is not included in Veron <em>et al</em>. (2016). It was included in a checklist of Indian Ocean corals by Sheppard (1987). It is an accepted species in the WoRMS online database (accessed March 2023).
219556732,Porites hawaiiensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,hawaiiensis,,,,,"Vaughan, 1907",This is a cryptic species (Veron <em>et al</em>. 2016). It was resurrected from synonymy with <em>Porites rus</em>&#160;(Forsman <em>et al</em>. 2010).
219556705,Porites fontanesii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,fontanesii,,,,,"Benzoni &amp; Stefani, 2012",Additional taxonomic information is described by Terraneo <em>et al</em>. (2019).
219556335,Porites cribripora,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,cribripora,,,,,"Dana, 1846",This species is not included in Veron <em>et al.</em> (2016). It was included in a checklist of Indian Ocean corals by Sheppard (1987). It is an accepted species in the WoRMS online database (accessed March 2023).
219556124,Porites alveolata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,alveolata,,,,,"Milne Edwards, 1860",This is an unrecognized species according to Veron <em>et al</em>. (2016). It is an accepted species in the WoRMS online database (accessed March 2023).
219556748,Porites minicoiensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,minicoiensis,,,,,"Pillai, 1967",This species is unresolved and no holotype is available to review (Veron <em>et al.</em>&#160;2016). It was included in a checklist of Indian Ocean corals by Sheppard (1987). It is an accepted species in the WoRMS online database (accessed June 2022).
219556745,Porites mannarensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,mannarensis,,,,,"Pillai, 1967",This is an unrecognized species according to Veron <em>et al</em>. (2016). It is an accepted species in the WoRMS online database (accessed March 2023).
219645759,Porites palmata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,palmata,,,,,"Dana, 1846",This species is unresolved according to Veron <em>et al.</em> (2016). It was included in a checklist of Indian Ocean corals by Sheppard (1987). It is an accepted species in the WoRMS online database (accessed June 2022). This species is taxonomically incoherent (R. Roche pers. comm. 2023).
219556702,Porites farasani,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,farasani,,,,,"Benzoni &amp; Terraneo, 2019",
219556679,Porites exserta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,exserta,,,,,"Pillai, 1967","According to Veron <em>et al.</em> (2016), this species is probably a synonym of <em>Porites lichen</em>. It is an accepted species in the WoRMS online database (accessed March 2023)."
219645765,Porites superfusa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,superfusa,,,,,"Gardiner, 1898",
219645763,Porites randalli,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,randalli,,,,,"Forsman &amp; Birkeland, 2009",This cryptic species can be easily mistaken for a young colony of other species (Forsman and Birkeland 2009).
219646107,Psammocora eldredgei,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PSAMMOCORIDAE,Psammocora,eldredgei,,,,,"Randall, 2015","The original description of this species by Randall (2015) is based on morphology of the coral and states that other taxonomists may suggest this species is a mesophotic eco-morph of <em>Psammocora stellata</em>. While Randall (2015) provides compelling evidence that this is a distinct species, including that <em>P. stellata</em> does not occur deeper than 5 m and that <em>P. eldredgei</em> occurs deeper than 30 m which makes an eco-morph unlikely, taxonomic uncertainty is high for this species. Sampling of other mesophotic reefs should occur along with molecular analysis to confirm <em>P. eldredgei </em>is a distinct species."
219646681,Pseudosiderastrea formosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE,Pseudosiderastrea,formosa,,,,,"Pichon, Chuang &amp; Chen, 2012",
219803038,Echinophyllia hirsuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Echinophyllia,hirsuta,,,,,"Nemenzo, 1979",This species is possibly a synonym of <em>Echinophyllia aspera</em> (Veron and Hodgson 1989). It is accepted in WoRMS (accessed July 2022).
219372935,Pleuractis alta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Pleuractis,alta,,,,,"(Nemenzo, 1983)",Veron <em>et al</em>. (2016) reports this species (as <em>Fungia alta</em>) is a synonym of <em>Pleuractis </em>(<em>Fungia</em>) <em>gravis </em>based on conclusions by Hoeksema (1989). It is an accepted species according to the WoRMS online database (accessed June 2022).
219362305,Turbinaria cylindrica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Turbinaria,cylindrica,,,,,"Nemenzo, 1960","According to Veron and Hodgson (1989), this species is probably a synonym of <em>Turbinaria heronensis</em>. It is accepted but with mention of possible synonymy according to the WoRMS online database (accessed June 2022)."
219360406,Montipora ehrenbergii,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,ehrenbergii,,,,,"Verrill, 1872","According to Veron <em>et al</em>. (2016), this species is probably a synonym of <em>Montipora hispida</em>. It is an accepted species according to the WoRMS online database (accessed June 2022)."
219405448,Lobophyllia sinuosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,sinuosa,,,,,"(Quoy &amp; Gaimard, 1833)","According to Veron <em>et al</em>. (2016), this species is likely a synonym of <em>Lobophyllia recta</em>. It is accepted according to the WoRMS online database (accessed April 2022). Its status is not directly addressed in Huang<em> et al.</em> (2016). Taxonomic work is insufficient to determine its status."
219360420,Montipora explanata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,explanata,,,,,"Brüggemann, 1879","According to Veron <em>et al. </em>(2016), this species is unrecognized. It is accepted according to the WoRMS online database (accessed April 2023)."
219362504,Euphyllia baliensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Euphyllia,baliensis,,,,,"Turak, DeVantier and Erdmann, 2012",Taxonomic research may be warranted (B. Cowburn pers. comm. 2024).
219406091,Sclerophyllia margariticola,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Sclerophyllia,margariticola,,,,,"Klunzinger, 1879","This species was resurrected from synonymy under <em>Cynarina lacrymalis</em> by Arrigoni <em>et al</em>. (2015). It is easily confused with several other species, especially <em>Sclerophyllia maxima</em>, to which it is closely related (Arrigoni <em>et al</em>. 2015, Veron <em>et al.</em> 2016)."
219379520,Podabacia lankaensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Podabacia,lankaensis,,,,,"Veron, 2000",
219379503,Podabacia kunzmanni,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Podabacia,kunzmanni,,,,,"Hoeksema, 2009",This species can be confused with other <em>Podabacia </em>species as well as juveniles of <em>Sandalolitha</em> species (Hoeksema 2009).
219379539,Sandalolitha boucheti,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Sandalolitha,boucheti,,,,,"Hoeksema, 2012",Additional taxonomic work is needed to differentiate this species from <em>Sandalolitha dentata</em> (Veron <em>et al</em>. 2016).
219379542,Echinophyllia bulbosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Echinophyllia,bulbosa,,,,,"Arrigoni, Benzoni &amp; Berumen, 2016",This species can be confused with <em>Echinophyllia aspera</em> (Arrigoni <em>et al</em>. 2016).
218756974,Astreopora montiporina,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,montiporina,,,,,"Wallace, Turak &amp; DeVantier, 2011",
219361189,Montipora manauliensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,manauliensis,,,,,"Pillai, 1967","According to Veron<em> et al.</em> (2016), this species is possibly valid. It is accepted according to the WoRMS online database (accessed April 2023)."
219360762,Montipora gracilis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,gracilis,,,,,"Klunzinger, 1879","According to Veron <em>et al.</em> (2016), this is an unrecognized species. It is accepted according to the WoRMS online database (accessed April 2023)."
219405797,Micromussa indiana,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Micromussa,indiana,,,,,"Benzoni &amp; Arrigoni, 2016",This species was previously identified as <em>Micromussa amakusensis</em> (Arrigoni <em>et al.</em> 2016).
219360746,Montipora fragosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,fragosa,,,,,"Verrill, 1869","According to Veron <em>et al.</em> (2016), this species is probably a synonym of <em>Montipora aequituberculata</em>. It is accepted according to the WoRMS online database (accessed April 2023). The only known specimen was poorly described and the type locality is not entirely understood (Squires 1959) and taxonomic uncertainty remains high (Glynn 2017)."
219360796,Montipora jonesi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,jonesi,,,,,"Pillai, 1986","According to Veron <em>et al.</em> (2016), this species is unrecognized. It is considered unique among the <em>Montipora </em>species of India according to the Handbook on Hard Corals of India by Venkataraman <em>et al.</em> (2003). It is accepted according to the WoRMS online database (accessed April 2023)."
219358778,Acropora eurystoma,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,eurystoma,,,,,"(Klunzinger, 1879)","<em>Acropora pagoensis</em>, which was previously published as Data Deficient on the Red List in 2008, is now a synonym of <em>A. eurystoma</em>. It is considered a valid species in WoRMS (accessed November 2023). However, further research is needed to clarify the differences between this species and the resembling species&#160;<em>Acropora tenuis</em> (Veron<em> et al.</em> 2016)."
219360834,Montipora maldivensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,maldivensis,,,,,"Pillai &amp; Scheer, 1976","According to Veron <em>et al.</em> (2016), this species is probably a synonym of <em>Montipora effusa</em>. It is accepted according to the WoRMS online database (accessed April 2023)."
219406010,Micromussa pacifica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Micromussa,pacifica,,,,,"Benzoni &amp; Arrigoni, 2016",This species is easily confused with the largely sympatric species&#160;<em>Homophyllia australis</em> (Arrigoni <em>et al.</em> 2016).
219358889,Acropora muricata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,muricata,,,,,"(Linnaeus, 1758)","<em>Acropora copiosa</em> and <em>A. formosa</em>, which were previously published on the Red List in 2008 as Data Deficient and Near Threatened, respectively, are now synonyms of <em>A. muricata</em>. This is the type species for the genus <em>Acropora </em>(Wallace 1999), and it has many synonyms."
219361557,Montipora marshallensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,marshallensis,,,,,"Wells, 1954","According to Veron <em>et al.</em> (2016), this species is probably a synonym of <em>Montipora crassituberculata</em>. It is accepted according to the WoRMS online database (accessed June 2022)."
219361627,Montipora suvadivae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,suvadivae,,,,,"Pillai &amp; Scheer, 1976","According to Veron <em>et al.</em> (2016), this species is unresolved. It is accepted according to the WoRMS online database (accessed April 2023)."
219361603,Montipora sinuosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,sinuosa,,,,,"Pillai &amp; Scheer, 1976","According to Veron<em> et al</em>. (2016), this species is probably a synonym of <em>Montipora undata</em>. It is accepted according to the WoRMS online database (accessed April 2023)."
